student_id;student_name;kampus;skill;score
J0055;Chandra Kusuma;Jakarta;machine learning;54.6
J0055;Chandra Kusuma;Jakarta;neural network;56.3
J0055;Chandra Kusuma;Jakarta;nosql;67.1
J0055;Chandra Kusuma;Jakarta;oop (object oriented programming);67.8
J0055;Chandra Kusuma;Jakarta;otorisasi;77.6
J0055;Chandra Kusuma;Jakarta;php;87.4
J0055;Chandra Kusuma;Jakarta;prototyping;93.4
J0055;Chandra Kusuma;Jakarta;pseudocode;82.3
J0055;Chandra Kusuma;Jakarta;python;76.2
J0055;Chandra Kusuma;Jakarta;regresi;56.6
J0055;Chandra Kusuma;Jakarta;rest api;75.9
J0055;Chandra Kusuma;Jakarta;routing;94.5
J0055;Chandra Kusuma;Jakarta;sap;91.7
J0055;Chandra Kusuma;Jakarta;scm (supply chain management);91.7
J0055;Chandra Kusuma;Jakarta;sql;59.7
J0055;Chandra Kusuma;Jakarta;statistika/probabilitas;89.0
J0055;Chandra Kusuma;Jakarta;switching;69.5
J0055;Chandra Kusuma;Jakarta;tcp/ip;85.7
J0055;Chandra Kusuma;Jakarta;uml (unified modeling language);52.9
J0055;Chandra Kusuma;Jakarta;vulnerability assessment;91.9
J0056;Xena Kurniawan;Jakarta;agile;77.1
J0056;Xena Kurniawan;Jakarta;algorithm design;94.9
J0056;Xena Kurniawan;Jakarta;api;97.7
J0056;Xena Kurniawan;Jakarta;basic programming;94.9
J0056;Xena Kurniawan;Jakarta;basis data / database;72.2
J0056;Xena Kurniawan;Jakarta;cloud computing;75.1
J0056;Xena Kurniawan;Jakarta;cobit;88.6
J0056;Xena Kurniawan;Jakarta;data mining;95.7
J0056;Xena Kurniawan;Jakarta;data warehouse;60.2
J0056;Xena Kurniawan;Jakarta;design thinking;81.7
J0056;Xena Kurniawan;Jakarta;erd (entity relationship diagram);62.2
J0056;Xena Kurniawan;Jakarta;erp (enterprise resource planning);77.2
J0056;Xena Kurniawan;Jakarta;etl (extract transform load);65.6
J0056;Xena Kurniawan;Jakarta;firewall;60.0
J0056;Xena Kurniawan;Jakarta;flowchart;81.8
J0056;Xena Kurniawan;Jakarta;graphql;52.3
J0056;Xena Kurniawan;Jakarta;html;84.9
J0056;Xena Kurniawan;Jakarta;information systems;96.2
J0056;Xena Kurniawan;Jakarta;jaringan komputer;94.6
J0056;Xena Kurniawan;Jakarta;klasifikasi (data);98.6
J0056;Xena Kurniawan;Jakarta;kpi (key performance indicator);95.7
J0056;Xena Kurniawan;Jakarta;kriptografi;98.7
J0056;Xena Kurniawan;Jakarta;linux;80.4
J0056;Xena Kurniawan;Jakarta;machine learning;52.3
J0056;Xena Kurniawan;Jakarta;microsoft excel;94.0
J0056;Xena Kurniawan;Jakarta;mysql;53.9
J0056;Xena Kurniawan;Jakarta;nosql;89.9
J0056;Xena Kurniawan;Jakarta;oop (object oriented programming);61.4
J0056;Xena Kurniawan;Jakarta;osi layer;97.7
J0056;Xena Kurniawan;Jakarta;otorisasi;93.9
J0056;Xena Kurniawan;Jakarta;php;98.5
J0056;Xena Kurniawan;Jakarta;prototyping;82.6
J0056;Xena Kurniawan;Jakarta;python;87.6
J0056;Xena Kurniawan;Jakarta;regresi;76.1
J0056;Xena Kurniawan;Jakarta;rest api;84.8
J0056;Xena Kurniawan;Jakarta;routing;52.4
J0056;Xena Kurniawan;Jakarta;scm (supply chain management);99.4
J0056;Xena Kurniawan;Jakarta;scrum;80.0
J0056;Xena Kurniawan;Jakarta;statistika/probabilitas;81.9
J0056;Xena Kurniawan;Jakarta;switching;79.3
J0056;Xena Kurniawan;Jakarta;tcp/ip;60.9
J0056;Xena Kurniawan;Jakarta;uml (unified modeling language);85.3
J0056;Xena Kurniawan;Jakarta;vulnerability assessment;66.9
J0057;Jihan Kusuma;Jakarta;agile;50.7
J0057;Jihan Kusuma;Jakarta;algorithm design;97.1
J0057;Jihan Kusuma;Jakarta;api;99.0
J0057;Jihan Kusuma;Jakarta;basic programming;97.1
J0057;Jihan Kusuma;Jakarta;basis data / database;97.7
J0057;Jihan Kusuma;Jakarta;cloud computing;85.7
J0057;Jihan Kusuma;Jakarta;cobit;54.7
J0057;Jihan Kusuma;Jakarta;data mining;94.0
J0057;Jihan Kusuma;Jakarta;data warehouse;73.2
J0057;Jihan Kusuma;Jakarta;decision tree;62.2
J0057;Jihan Kusuma;Jakarta;design thinking;86.8
J0057;Jihan Kusuma;Jakarta;erp (enterprise resource planning);95.3
J0057;Jihan Kusuma;Jakarta;etl (extract transform load);93.0
J0057;Jihan Kusuma;Jakarta;firewall;57.3
J0057;Jihan Kusuma;Jakarta;flowchart;64.8
J0057;Jihan Kusuma;Jakarta;git;88.4
J0057;Jihan Kusuma;Jakarta;graphql;72.4
J0057;Jihan Kusuma;Jakarta;html;57.5
J0057;Jihan Kusuma;Jakarta;information systems;99.6
J0057;Jihan Kusuma;Jakarta;jaringan komputer;52.3
J0057;Jihan Kusuma;Jakarta;klasifikasi (data);67.0
J0057;Jihan Kusuma;Jakarta;kpi (key performance indicator);51.2
J0057;Jihan Kusuma;Jakarta;kriptografi;91.4
J0057;Jihan Kusuma;Jakarta;linux;80.2
J0057;Jihan Kusuma;Jakarta;machine learning;94.7
J0057;Jihan Kusuma;Jakarta;microsoft excel;85.7
J0057;Jihan Kusuma;Jakarta;mysql;98.8
J0057;Jihan Kusuma;Jakarta;neural network;87.7
J0057;Jihan Kusuma;Jakarta;nosql;74.3
J0057;Jihan Kusuma;Jakarta;oop (object oriented programming);91.9
J0057;Jihan Kusuma;Jakarta;osi layer;56.1
J0057;Jihan Kusuma;Jakarta;otorisasi;96.9
J0057;Jihan Kusuma;Jakarta;php;85.6
J0057;Jihan Kusuma;Jakarta;prototyping;87.6
J0057;Jihan Kusuma;Jakarta;pseudocode;85.6
J0057;Jihan Kusuma;Jakarta;python;85.0
J0057;Jihan Kusuma;Jakarta;regresi;68.5
J0057;Jihan Kusuma;Jakarta;rest api;80.6
J0057;Jihan Kusuma;Jakarta;routing;85.4
J0057;Jihan Kusuma;Jakarta;sap;72.4
J0057;Jihan Kusuma;Jakarta;scm (supply chain management);86.5
J0057;Jihan Kusuma;Jakarta;scrum;66.2
J0057;Jihan Kusuma;Jakarta;sql;65.9
J0057;Jihan Kusuma;Jakarta;statistika/probabilitas;81.0
J0057;Jihan Kusuma;Jakarta;switching;97.0
J0057;Jihan Kusuma;Jakarta;tcp/ip;70.1
J0057;Jihan Kusuma;Jakarta;uml (unified modeling language);95.5
J0057;Jihan Kusuma;Jakarta;vulnerability assessment;98.2
J0058;Dina Puspita;Jakarta;agile;68.1
J0058;Dina Puspita;Jakarta;algorithm design;99.9
J0058;Dina Puspita;Jakarta;api;63.7
J0058;Dina Puspita;Jakarta;basic programming;99.9
J0058;Dina Puspita;Jakarta;basis data / database;87.3
J0058;Dina Puspita;Jakarta;cloud computing;88.8
J0058;Dina Puspita;Jakarta;cobit;91.6
J0058;Dina Puspita;Jakarta;data mining;88.2
J0058;Dina Puspita;Jakarta;data warehouse;63.0
J0058;Dina Puspita;Jakarta;decision tree;95.4
J0058;Dina Puspita;Jakarta;design thinking;68.4
J0058;Dina Puspita;Jakarta;erd (entity relationship diagram);81.5
J0058;Dina Puspita;Jakarta;erp (enterprise resource planning);90.6
J0058;Dina Puspita;Jakarta;etl (extract transform load);67.7
J0058;Dina Puspita;Jakarta;flowchart;88.2
J0058;Dina Puspita;Jakarta;git;66.3
J0058;Dina Puspita;Jakarta;html;87.0
J0058;Dina Puspita;Jakarta;information systems;97.5
J0058;Dina Puspita;Jakarta;jaringan komputer;77.9
J0058;Dina Puspita;Jakarta;klasifikasi (data);94.6
J0058;Dina Puspita;Jakarta;kpi (key performance indicator);63.5
J0058;Dina Puspita;Jakarta;kriptografi;92.4
J0058;Dina Puspita;Jakarta;linux;83.6
J0058;Dina Puspita;Jakarta;machine learning;95.0
J0058;Dina Puspita;Jakarta;microsoft excel;51.2
J0058;Dina Puspita;Jakarta;mysql;95.7
J0058;Dina Puspita;Jakarta;nosql;86.8
J0058;Dina Puspita;Jakarta;oop (object oriented programming);84.0
J0058;Dina Puspita;Jakarta;osi layer;53.2
J0058;Dina Puspita;Jakarta;otorisasi;69.1
J0058;Dina Puspita;Jakarta;php;97.8
J0058;Dina Puspita;Jakarta;prototyping;83.2
J0058;Dina Puspita;Jakarta;python;79.0
J0058;Dina Puspita;Jakarta;regresi;59.5
J0058;Dina Puspita;Jakarta;routing;51.9
J0058;Dina Puspita;Jakarta;sap;62.8
J0058;Dina Puspita;Jakarta;scm (supply chain management);91.7
J0058;Dina Puspita;Jakarta;scrum;54.5
J0058;Dina Puspita;Jakarta;sql;92.7
J0058;Dina Puspita;Jakarta;statistika/probabilitas;98.9
J0058;Dina Puspita;Jakarta;switching;78.6
J0058;Dina Puspita;Jakarta;tcp/ip;66.7
J0058;Dina Puspita;Jakarta;uml (unified modeling language);93.1
J0058;Dina Puspita;Jakarta;vulnerability assessment;91.7
J0059;Umar Utami;Jakarta;agile;50.8
J0059;Umar Utami;Jakarta;algorithm design;77.1
J0059;Umar Utami;Jakarta;api;53.8
J0059;Umar Utami;Jakarta;basic programming;77.1
J0059;Umar Utami;Jakarta;basis data / database;90.2
J0059;Umar Utami;Jakarta;cloud computing;77.8
J0059;Umar Utami;Jakarta;cobit;83.9
J0059;Umar Utami;Jakarta;data mining;90.8
J0059;Umar Utami;Jakarta;data warehouse;78.1
J0059;Umar Utami;Jakarta;decision tree;96.7
J0059;Umar Utami;Jakarta;design thinking;71.3
J0059;Umar Utami;Jakarta;erd (entity relationship diagram);66.6
J0059;Umar Utami;Jakarta;erp (enterprise resource planning);94.5
J0059;Umar Utami;Jakarta;etl (extract transform load);70.4
J0059;Umar Utami;Jakarta;firewall;93.4
J0059;Umar Utami;Jakarta;flowchart;73.6
J0059;Umar Utami;Jakarta;git;50.7
J0059;Umar Utami;Jakarta;graphql;86.7
J0059;Umar Utami;Jakarta;html;70.5
J0059;Umar Utami;Jakarta;information systems;96.6
J0059;Umar Utami;Jakarta;jaringan komputer;56.0
J0059;Umar Utami;Jakarta;klasifikasi (data);82.1
J0059;Umar Utami;Jakarta;kpi (key performance indicator);79.6
J0059;Umar Utami;Jakarta;kriptografi;79.5
J0059;Umar Utami;Jakarta;linux;80.6
J0059;Umar Utami;Jakarta;machine learning;86.0
J0059;Umar Utami;Jakarta;neural network;60.1
J0059;Umar Utami;Jakarta;osi layer;99.5
J0059;Umar Utami;Jakarta;otorisasi;94.4
J0059;Umar Utami;Jakarta;php;98.2
J0059;Umar Utami;Jakarta;prototyping;91.5
J0059;Umar Utami;Jakarta;pseudocode;90.8
J0059;Umar Utami;Jakarta;python;56.4
J0059;Umar Utami;Jakarta;regresi;76.0
J0059;Umar Utami;Jakarta;rest api;69.2
J0059;Umar Utami;Jakarta;routing;84.3
J0059;Umar Utami;Jakarta;sap;92.2
J0059;Umar Utami;Jakarta;scm (supply chain management);94.5
J0059;Umar Utami;Jakarta;scrum;62.5
J0059;Umar Utami;Jakarta;sql;51.7
J0059;Umar Utami;Jakarta;statistika/probabilitas;93.2
J0059;Umar Utami;Jakarta;switching;94.8
J0059;Umar Utami;Jakarta;tcp/ip;67.7
J0059;Umar Utami;Jakarta;uml (unified modeling language);71.7
J0059;Umar Utami;Jakarta;vulnerability assessment;98.4
J0060;Taufik Anggraini;Jakarta;agile;64.0
J0060;Taufik Anggraini;Jakarta;algorithm design;95.9
J0060;Taufik Anggraini;Jakarta;api;54.9
J0060;Taufik Anggraini;Jakarta;basic programming;95.9
J0060;Taufik Anggraini;Jakarta;basis data / database;90.3
J0060;Taufik Anggraini;Jakarta;cloud computing;94.4
J0060;Taufik Anggraini;Jakarta;cobit;80.3
J0060;Taufik Anggraini;Jakarta;data mining;62.4
J0060;Taufik Anggraini;Jakarta;data warehouse;89.3
J0060;Taufik Anggraini;Jakarta;decision tree;64.7
J0060;Taufik Anggraini;Jakarta;design thinking;87.2
J0060;Taufik Anggraini;Jakarta;erd (entity relationship diagram);92.3
J0060;Taufik Anggraini;Jakarta;erp (enterprise resource planning);85.7
J0060;Taufik Anggraini;Jakarta;etl (extract transform load);73.4
J0060;Taufik Anggraini;Jakarta;firewall;53.7
J0060;Taufik Anggraini;Jakarta;flowchart;71.2
J0060;Taufik Anggraini;Jakarta;git;75.6
J0060;Taufik Anggraini;Jakarta;graphql;69.4
J0060;Taufik Anggraini;Jakarta;html;85.3
J0060;Taufik Anggraini;Jakarta;information systems;96.6
J0060;Taufik Anggraini;Jakarta;jaringan komputer;99.3
J0060;Taufik Anggraini;Jakarta;klasifikasi (data);98.3
J0060;Taufik Anggraini;Jakarta;kpi (key performance indicator);91.8
J0060;Taufik Anggraini;Jakarta;kriptografi;99.1
J0060;Taufik Anggraini;Jakarta;linux;77.5
J0060;Taufik Anggraini;Jakarta;machine learning;86.0
J0060;Taufik Anggraini;Jakarta;microsoft excel;80.1
J0060;Taufik Anggraini;Jakarta;neural network;50.1
J0060;Taufik Anggraini;Jakarta;nosql;94.5
J0060;Taufik Anggraini;Jakarta;oop (object oriented programming);88.5
J0060;Taufik Anggraini;Jakarta;php;99.6
J0060;Taufik Anggraini;Jakarta;prototyping;66.7
J0060;Taufik Anggraini;Jakarta;pseudocode;84.0
J0060;Taufik Anggraini;Jakarta;python;86.8
J0060;Taufik Anggraini;Jakarta;regresi;61.4
J0060;Taufik Anggraini;Jakarta;rest api;89.2
J0060;Taufik Anggraini;Jakarta;routing;50.5
J0060;Taufik Anggraini;Jakarta;sap;92.0
J0060;Taufik Anggraini;Jakarta;scm (supply chain management);90.6
J0060;Taufik Anggraini;Jakarta;scrum;76.3
J0060;Taufik Anggraini;Jakarta;sql;72.2
J0060;Taufik Anggraini;Jakarta;statistika/probabilitas;95.5
J0060;Taufik Anggraini;Jakarta;switching;97.6
J0060;Taufik Anggraini;Jakarta;tcp/ip;64.2
J0060;Taufik Anggraini;Jakarta;uml (unified modeling language);65.5
J0060;Taufik Anggraini;Jakarta;vulnerability assessment;73.6
J0061;Bella Kusuma;Jakarta;agile;81.7
J0061;Bella Kusuma;Jakarta;algorithm design;90.2
J0061;Bella Kusuma;Jakarta;api;51.0
J0061;Bella Kusuma;Jakarta;basic programming;90.2
J0061;Bella Kusuma;Jakarta;basis data / database;98.6
J0061;Bella Kusuma;Jakarta;cloud computing;59.7
J0061;Bella Kusuma;Jakarta;cobit;91.7
J0061;Bella Kusuma;Jakarta;data mining;85.1
J0061;Bella Kusuma;Jakarta;data warehouse;68.6
J0061;Bella Kusuma;Jakarta;decision tree;72.5
J0061;Bella Kusuma;Jakarta;design thinking;89.2
J0061;Bella Kusuma;Jakarta;erd (entity relationship diagram);51.8
J0061;Bella Kusuma;Jakarta;erp (enterprise resource planning);76.3
J0061;Bella Kusuma;Jakarta;etl (extract transform load);83.0
J0061;Bella Kusuma;Jakarta;firewall;62.2
J0061;Bella Kusuma;Jakarta;flowchart;79.4
J0061;Bella Kusuma;Jakarta;git;84.6
J0061;Bella Kusuma;Jakarta;graphql;87.6
J0061;Bella Kusuma;Jakarta;html;79.7
J0061;Bella Kusuma;Jakarta;information systems;97.5
J0061;Bella Kusuma;Jakarta;jaringan komputer;94.3
J0061;Bella Kusuma;Jakarta;klasifikasi (data);66.1
J0061;Bella Kusuma;Jakarta;kpi (key performance indicator);90.9
J0061;Bella Kusuma;Jakarta;kriptografi;92.1
J0061;Bella Kusuma;Jakarta;linux;82.6
J0061;Bella Kusuma;Jakarta;machine learning;96.9
J0061;Bella Kusuma;Jakarta;microsoft excel;96.1
J0061;Bella Kusuma;Jakarta;mysql;90.7
J0061;Bella Kusuma;Jakarta;nosql;53.9
J0061;Bella Kusuma;Jakarta;oop (object oriented programming);85.1
J0061;Bella Kusuma;Jakarta;osi layer;65.6
J0061;Bella Kusuma;Jakarta;otorisasi;84.3
J0061;Bella Kusuma;Jakarta;php;86.4
J0061;Bella Kusuma;Jakarta;prototyping;62.2
J0061;Bella Kusuma;Jakarta;pseudocode;53.9
J0061;Bella Kusuma;Jakarta;python;99.1
J0061;Bella Kusuma;Jakarta;rest api;94.8
J0061;Bella Kusuma;Jakarta;routing;73.9
J0061;Bella Kusuma;Jakarta;scm (supply chain management);86.3
J0061;Bella Kusuma;Jakarta;scrum;75.5
J0061;Bella Kusuma;Jakarta;sql;59.6
J0061;Bella Kusuma;Jakarta;statistika/probabilitas;82.0
J0061;Bella Kusuma;Jakarta;switching;53.9
J0061;Bella Kusuma;Jakarta;tcp/ip;78.2
J0061;Bella Kusuma;Jakarta;uml (unified modeling language);94.4
J0061;Bella Kusuma;Jakarta;vulnerability assessment;91.0
J0062;Taufik Permata;Jakarta;algorithm design;98.6
J0062;Taufik Permata;Jakarta;api;80.2
J0062;Taufik Permata;Jakarta;basic programming;98.6
J0062;Taufik Permata;Jakarta;basis data / database;70.1
J0062;Taufik Permata;Jakarta;cloud computing;79.6
J0062;Taufik Permata;Jakarta;cobit;94.3
J0062;Taufik Permata;Jakarta;data mining;98.3
J0062;Taufik Permata;Jakarta;data warehouse;99.3
J0062;Taufik Permata;Jakarta;decision tree;63.2
J0062;Taufik Permata;Jakarta;erp (enterprise resource planning);98.7
J0062;Taufik Permata;Jakarta;etl (extract transform load);75.2
J0062;Taufik Permata;Jakarta;firewall;50.8
J0062;Taufik Permata;Jakarta;flowchart;69.9
J0062;Taufik Permata;Jakarta;graphql;74.2
J0062;Taufik Permata;Jakarta;html;91.3
J0062;Taufik Permata;Jakarta;information systems;97.9
J0062;Taufik Permata;Jakarta;klasifikasi (data);81.6
J0062;Taufik Permata;Jakarta;kriptografi;98.4
J0062;Taufik Permata;Jakarta;linux;91.2
J0062;Taufik Permata;Jakarta;machine learning;93.4
J0062;Taufik Permata;Jakarta;microsoft excel;90.1
J0062;Taufik Permata;Jakarta;neural network;66.0
J0062;Taufik Permata;Jakarta;nosql;70.7
J0062;Taufik Permata;Jakarta;oop (object oriented programming);90.6
J0062;Taufik Permata;Jakarta;osi layer;79.4
J0062;Taufik Permata;Jakarta;otorisasi;78.1
J0062;Taufik Permata;Jakarta;php;95.8
J0062;Taufik Permata;Jakarta;prototyping;80.0
J0062;Taufik Permata;Jakarta;pseudocode;89.7
J0062;Taufik Permata;Jakarta;python;55.2
J0062;Taufik Permata;Jakarta;regresi;91.2
J0062;Taufik Permata;Jakarta;rest api;72.9
J0062;Taufik Permata;Jakarta;routing;86.4
J0062;Taufik Permata;Jakarta;sap;63.0
J0062;Taufik Permata;Jakarta;scm (supply chain management);94.4
J0062;Taufik Permata;Jakarta;scrum;81.7
J0062;Taufik Permata;Jakarta;sql;88.0
J0062;Taufik Permata;Jakarta;statistika/probabilitas;85.8
J0062;Taufik Permata;Jakarta;switching;58.0
J0062;Taufik Permata;Jakarta;tcp/ip;74.1
J0062;Taufik Permata;Jakarta;uml (unified modeling language);71.7
J0062;Taufik Permata;Jakarta;vulnerability assessment;54.3
J0063;Dewi Firmansyah;Jakarta;agile;70.9
J0063;Dewi Firmansyah;Jakarta;algorithm design;95.7
J0063;Dewi Firmansyah;Jakarta;basic programming;95.7
J0063;Dewi Firmansyah;Jakarta;basis data / database;97.1
J0063;Dewi Firmansyah;Jakarta;cloud computing;95.8
J0063;Dewi Firmansyah;Jakarta;cobit;78.3
J0063;Dewi Firmansyah;Jakarta;data mining;98.9
J0063;Dewi Firmansyah;Jakarta;design thinking;71.8
J0063;Dewi Firmansyah;Jakarta;erd (entity relationship diagram);65.9
J0063;Dewi Firmansyah;Jakarta;erp (enterprise resource planning);76.2
J0063;Dewi Firmansyah;Jakarta;etl (extract transform load);96.7
J0063;Dewi Firmansyah;Jakarta;firewall;99.0
J0063;Dewi Firmansyah;Jakarta;flowchart;72.1
J0063;Dewi Firmansyah;Jakarta;graphql;72.0
J0063;Dewi Firmansyah;Jakarta;html;74.7
J0063;Dewi Firmansyah;Jakarta;information systems;99.3
J0063;Dewi Firmansyah;Jakarta;jaringan komputer;77.3
J0063;Dewi Firmansyah;Jakarta;klasifikasi (data);81.7
J0063;Dewi Firmansyah;Jakarta;kpi (key performance indicator);59.4
J0063;Dewi Firmansyah;Jakarta;kriptografi;93.8
J0063;Dewi Firmansyah;Jakarta;linux;67.6
J0063;Dewi Firmansyah;Jakarta;machine learning;83.5
J0063;Dewi Firmansyah;Jakarta;microsoft excel;86.7
J0063;Dewi Firmansyah;Jakarta;mysql;62.7
J0063;Dewi Firmansyah;Jakarta;neural network;65.6
J0063;Dewi Firmansyah;Jakarta;oop (object oriented programming);94.0
J0063;Dewi Firmansyah;Jakarta;osi layer;54.1
J0063;Dewi Firmansyah;Jakarta;otorisasi;71.8
J0063;Dewi Firmansyah;Jakarta;php;95.1
J0063;Dewi Firmansyah;Jakarta;prototyping;74.5
J0063;Dewi Firmansyah;Jakarta;pseudocode;54.7
J0063;Dewi Firmansyah;Jakarta;python;76.1
J0063;Dewi Firmansyah;Jakarta;regresi;88.7
J0063;Dewi Firmansyah;Jakarta;routing;97.8
J0063;Dewi Firmansyah;Jakarta;sap;55.0
J0063;Dewi Firmansyah;Jakarta;scm (supply chain management);94.1
J0063;Dewi Firmansyah;Jakarta;scrum;55.3
J0063;Dewi Firmansyah;Jakarta;sql;65.1
J0063;Dewi Firmansyah;Jakarta;statistika/probabilitas;98.5
J0063;Dewi Firmansyah;Jakarta;switching;79.1
J0063;Dewi Firmansyah;Jakarta;tcp/ip;91.1
J0063;Dewi Firmansyah;Jakarta;uml (unified modeling language);67.7
J0063;Dewi Firmansyah;Jakarta;vulnerability assessment;56.6
J0064;Chandra Syahputra;Jakarta;agile;97.9
J0064;Chandra Syahputra;Jakarta;algorithm design;85.2
J0064;Chandra Syahputra;Jakarta;api;72.9
J0064;Chandra Syahputra;Jakarta;basic programming;85.2
J0064;Chandra Syahputra;Jakarta;basis data / database;87.9
J0064;Chandra Syahputra;Jakarta;cloud computing;82.9
J0064;Chandra Syahputra;Jakarta;cobit;87.9
J0064;Chandra Syahputra;Jakarta;data mining;97.4
J0064;Chandra Syahputra;Jakarta;data warehouse;55.6
J0064;Chandra Syahputra;Jakarta;decision tree;78.8
J0064;Chandra Syahputra;Jakarta;design thinking;66.9
J0064;Chandra Syahputra;Jakarta;erd (entity relationship diagram);52.6
J0064;Chandra Syahputra;Jakarta;erp (enterprise resource planning);75.4
J0064;Chandra Syahputra;Jakarta;etl (extract transform load);98.3
J0064;Chandra Syahputra;Jakarta;firewall;82.0
J0064;Chandra Syahputra;Jakarta;flowchart;59.4
J0064;Chandra Syahputra;Jakarta;git;57.2
J0064;Chandra Syahputra;Jakarta;graphql;82.1
J0064;Chandra Syahputra;Jakarta;html;77.1
J0064;Chandra Syahputra;Jakarta;information systems;99.6
J0064;Chandra Syahputra;Jakarta;klasifikasi (data);91.8
J0064;Chandra Syahputra;Jakarta;kpi (key performance indicator);97.5
J0064;Chandra Syahputra;Jakarta;kriptografi;98.5
J0064;Chandra Syahputra;Jakarta;linux;73.1
J0064;Chandra Syahputra;Jakarta;machine learning;99.4
J0064;Chandra Syahputra;Jakarta;microsoft excel;97.7
J0064;Chandra Syahputra;Jakarta;mysql;50.8
J0064;Chandra Syahputra;Jakarta;neural network;85.3
J0064;Chandra Syahputra;Jakarta;oop (object oriented programming);99.5
J0064;Chandra Syahputra;Jakarta;osi layer;77.4
J0064;Chandra Syahputra;Jakarta;otorisasi;87.2
J0064;Chandra Syahputra;Jakarta;php;99.7
J0064;Chandra Syahputra;Jakarta;prototyping;84.3
J0064;Chandra Syahputra;Jakarta;pseudocode;92.2
J0064;Chandra Syahputra;Jakarta;python;89.0
J0064;Chandra Syahputra;Jakarta;regresi;94.4
J0064;Chandra Syahputra;Jakarta;rest api;80.2
J0064;Chandra Syahputra;Jakarta;routing;73.0
J0064;Chandra Syahputra;Jakarta;scm (supply chain management);89.1
J0064;Chandra Syahputra;Jakarta;scrum;63.1
J0064;Chandra Syahputra;Jakarta;statistika/probabilitas;68.1
J0064;Chandra Syahputra;Jakarta;switching;91.4
J0064;Chandra Syahputra;Jakarta;tcp/ip;51.1
J0064;Chandra Syahputra;Jakarta;uml (unified modeling language);99.8
J0064;Chandra Syahputra;Jakarta;vulnerability assessment;52.1
J0065;Dewi Anggraini;Jakarta;agile;72.6
J0065;Dewi Anggraini;Jakarta;algorithm design;98.5
J0065;Dewi Anggraini;Jakarta;api;69.6
J0065;Dewi Anggraini;Jakarta;basic programming;98.5
J0065;Dewi Anggraini;Jakarta;basis data / database;85.7
J0065;Dewi Anggraini;Jakarta;cloud computing;60.7
J0065;Dewi Anggraini;Jakarta;cobit;58.1
J0065;Dewi Anggraini;Jakarta;data mining;72.3
J0065;Dewi Anggraini;Jakarta;data warehouse;76.1
J0065;Dewi Anggraini;Jakarta;decision tree;95.6
J0065;Dewi Anggraini;Jakarta;erp (enterprise resource planning);80.5
J0065;Dewi Anggraini;Jakarta;etl (extract transform load);58.9
J0065;Dewi Anggraini;Jakarta;firewall;62.1
J0065;Dewi Anggraini;Jakarta;flowchart;88.2
J0065;Dewi Anggraini;Jakarta;graphql;69.9
J0065;Dewi Anggraini;Jakarta;html;69.8
J0065;Dewi Anggraini;Jakarta;information systems;98.8
J0065;Dewi Anggraini;Jakarta;jaringan komputer;57.7
J0065;Dewi Anggraini;Jakarta;klasifikasi (data);99.6
J0065;Dewi Anggraini;Jakarta;kpi (key performance indicator);96.5
J0065;Dewi Anggraini;Jakarta;kriptografi;79.3
J0065;Dewi Anggraini;Jakarta;linux;72.6
J0065;Dewi Anggraini;Jakarta;machine learning;81.6
J0065;Dewi Anggraini;Jakarta;microsoft excel;78.1
J0065;Dewi Anggraini;Jakarta;mysql;68.3
J0065;Dewi Anggraini;Jakarta;neural network;52.8
J0065;Dewi Anggraini;Jakarta;nosql;53.1
J0065;Dewi Anggraini;Jakarta;oop (object oriented programming);83.9
J0065;Dewi Anggraini;Jakarta;osi layer;65.1
J0065;Dewi Anggraini;Jakarta;otorisasi;64.2
